run_id,prompt_id,source,category,model,temperature,run,instruction_version,run_timestamp,latency_sec,response_length,char_len,word_len,sentence_count,avg_word_len,has_markdown,has_bullets,starts_with_answer,contains_disclaimer,contains_uncertainty,contains_date
run_20260206_150046,SQUAD_032,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:01:50.689843+00:00,1.1770081520080566,184,184,33,2,4.606060606060606,0,0,1,0,0,0
run_20260206_150046,SQUAD_033,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:01:52.532736+00:00,1.327629566192627,235,235,27,2,7.7407407407407405,0,0,0,0,0,0
run_20260206_150046,SQUAD_034,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:01:54.683401+00:00,1.272542953491211,142,142,19,1,6.526315789473684,0,0,0,0,0,0
run_20260206_150046,SQUAD_035,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:01:56.629981+00:00,1.2171225547790527,126,126,17,1,6.470588235294118,0,0,0,0,0,0
run_20260206_150046,SQUAD_036,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:01:58.573821+00:00,1.6748268604278564,305,305,46,2,5.6521739130434785,0,0,0,0,0,0
run_20260206_150046,SQUAD_037,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:01.033269+00:00,2.644464492797852,81,81,14,1,4.857142857142857,0,0,1,0,0,0
run_20260206_150046,SQUAD_038,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:04.003056+00:00,1.0226354598999023,132,132,21,1,5.333333333333333,0,0,0,0,0,0
run_20260206_150046,SQUAD_039,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:05.026362+00:00,1.1707603931427002,159,159,27,1,4.925925925925926,0,0,0,0,0,1
run_20260206_150046,SQUAD_040,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:07.176061+00:00,1.422971248626709,200,200,34,1,4.911764705882353,0,0,0,0,0,0
run_20260206_150046,SQUAD_041,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:09.429257+00:00,1.0608396530151367,60,60,10,1,5.1,0,0,1,0,0,0
run_20260206_150046,SQUAD_042,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:11.068196+00:00,1.2104499340057373,71,71,12,1,5.0,0,0,0,0,0,0
run_20260206_150046,SQUAD_043,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:13.219187+00:00,1.565709114074707,295,295,41,2,6.219512195121951,0,0,1,0,0,0
run_20260206_150046,SQUAD_044,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:15.573122+00:00,0.7008521556854248,27,27,4,1,6.0,0,0,0,0,0,0
run_20260206_150046,SQUAD_045,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:16.709006+00:00,1.2508506774902344,176,176,27,1,5.555555555555555,0,0,0,0,0,0
run_20260206_150046,SQUAD_046,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:19.260039+00:00,0.9906234741210938,74,74,11,1,5.818181818181818,0,0,0,0,0,1
run_20260206_150046,SQUAD_047,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:21.000108+00:00,1.5501923561096191,234,234,36,2,5.527777777777778,0,0,0,0,0,0
run_20260206_150046,SQUAD_048,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:23.560099+00:00,1.188049554824829,264,264,36,2,6.361111111111111,0,0,0,0,0,0
run_20260206_150046,SQUAD_049,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:25.198613+00:00,1.645148992538452,146,146,24,1,5.125,0,0,0,0,0,1
run_20260206_150046,SQUAD_050,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:27.656179+00:00,1.3853034973144531,80,80,15,1,4.4,0,0,1,0,0,0
run_20260206_150046,SQUAD_051,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:29.396929+00:00,1.9449105262756348,310,310,51,2,5.098039215686274,0,0,1,0,0,1
run_20260206_150046,SQUAD_052,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:31.956656+00:00,1.1743512153625488,235,235,28,1,7.428571428571429,0,0,0,0,0,0
run_20260206_150046,SQUAD_053,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:33.186575+00:00,1.93753981590271,399,399,56,2,6.142857142857143,0,0,0,0,0,1
run_20260206_150046,SQUAD_054,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:35.950486+00:00,1.2680726051330566,131,131,22,1,5.0,0,0,1,0,0,0
run_20260206_150046,SQUAD_055,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:37.281656+00:00,1.4191222190856934,289,289,42,2,5.904761904761905,0,0,1,0,0,0
run_20260206_150046,SQUAD_056,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:39.433112+00:00,1.6391212940216064,219,219,27,2,7.148148148148148,0,0,0,0,0,0
run_20260206_150046,SQUAD_057,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:41.653283+00:00,1.4119105339050293,219,219,38,1,4.7894736842105265,0,0,1,0,0,0
run_20260206_150046,SQUAD_058,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:43.426902+00:00,1.3566679954528809,121,121,18,1,5.777777777777778,0,0,0,0,0,0
run_20260206_150046,SQUAD_059,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:45.371014+00:00,1.56646990776062,215,215,37,2,4.837837837837838,0,0,0,1,0,1
run_20260206_150046,SQUAD_060,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:47.581755+00:00,1.55438232421875,144,144,24,1,5.041666666666667,0,0,1,0,0,1
run_20260206_150046,SQUAD_061,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:49.570019+00:00,1.7057037353515625,318,318,53,2,5.018867924528302,0,0,0,0,0,0
run_20260206_150046,SQUAD_062,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:51.722032+00:00,1.751084804534912,389,389,56,2,5.964285714285714,0,0,0,0,0,0
run_20260206_150046,SQUAD_063,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:53.767723+00:00,1.035233497619629,102,102,14,1,6.357142857142857,0,0,0,0,0,0
run_20260206_150046,SQUAD_064,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:55.052084+00:00,1.0272836685180664,83,83,14,1,5.0,0,0,0,0,0,0
run_20260206_150046,SQUAD_065,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:57.044838+00:00,1.4845750331878662,255,255,41,1,5.2439024390243905,0,0,0,0,0,1
run_20260206_150046,SQUAD_066,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:02:59.502711+00:00,1.3276355266571045,184,184,28,2,5.607142857142857,0,0,1,0,0,0
run_20260206_150046,SQUAD_067,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:01.346519+00:00,1.47731614112854,283,283,43,2,5.604651162790698,0,0,1,0,0,0
run_20260206_150046,SQUAD_068,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:03.496063+00:00,1.1843619346618652,133,133,21,1,5.380952380952381,0,0,1,0,0,0
run_20260206_150046,SQUAD_069,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:05.204045+00:00,1.4702975749969482,225,225,39,1,4.794871794871795,0,0,0,0,0,0
run_20260206_150046,SQUAD_070,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:07.490361+00:00,1.824411392211914,255,255,37,2,5.918918918918919,0,0,0,0,0,0
run_20260206_150046,SQUAD_071,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:09.845579+00:00,1.4631340503692627,167,167,28,1,5.0,0,0,1,0,0,1
run_20260206_150046,SQUAD_072,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:11.484082+00:00,1.306908130645752,91,91,14,3,5.571428571428571,0,0,0,0,0,1
run_20260206_150046,SQUAD_073,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:13.328471+00:00,1.6610088348388672,203,203,30,2,5.8,0,0,1,0,0,0
run_20260206_150046,SQUAD_074,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:15.682845+00:00,1.3963229656219482,245,245,33,2,6.454545454545454,0,0,0,0,0,0
run_20260206_150046,SQUAD_075,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:17.418409+00:00,1.345663070678711,126,126,20,1,5.35,0,0,1,0,0,0
run_20260206_150046,SQUAD_076,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:19.368328+00:00,1.0764410495758057,73,73,14,2,4.285714285714286,0,0,0,0,0,0
run_20260206_150046,SQUAD_077,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:21.100006+00:00,1.4435741901397705,83,83,11,1,6.636363636363637,0,0,0,0,0,1
run_20260206_150046,SQUAD_078,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:23.468010+00:00,1.4881839752197266,265,265,42,2,5.333333333333333,0,0,1,0,0,0
run_20260206_150046,SQUAD_079,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:25.512819+00:00,1.6365599632263184,264,264,38,1,5.973684210526316,0,0,0,0,0,0
run_20260206_150046,SQUAD_080,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:27.661301+00:00,1.0710396766662598,70,70,9,1,6.888888888888889,0,0,0,0,0,0
run_20260206_150046,SQUAD_081,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:29.096089+00:00,1.2955365180969238,312,312,46,2,5.804347826086956,0,0,0,0,0,0
run_20260206_150046,SQUAD_082,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:31.321366+00:00,1.4588923454284668,71,71,14,1,4.142857142857143,0,0,0,0,0,1
run_20260206_150046,SQUAD_083,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:33.485133+00:00,1.3761563301086426,105,105,16,1,5.625,0,0,0,0,0,0
run_20260206_150046,SQUAD_084,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:35.402649+00:00,1.1611850261688232,140,140,24,2,4.875,0,0,0,0,0,1
run_20260206_150046,SQUAD_085,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:37.188451+00:00,1.6638102531433103,216,216,32,2,5.78125,0,0,0,0,0,0
run_20260206_150046,SQUAD_086,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:39.691813+00:00,1.5579512119293213,273,273,38,1,6.2105263157894735,0,0,0,0,0,0
run_20260206_150046,SQUAD_087,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:41.589040+00:00,0.9917886257171632,75,75,12,2,5.333333333333333,0,0,0,0,0,1
run_20260206_150046,SQUAD_088,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:43.024136+00:00,1.1445910930633545,90,90,17,1,4.352941176470588,0,0,1,0,0,0
run_20260206_150046,SQUAD_089,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:45.207990+00:00,1.802412509918213,240,240,36,2,5.694444444444445,0,0,0,0,0,0
run_20260206_150046,SQUAD_090,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:47.835508+00:00,1.237480640411377,223,223,27,1,7.296296296296297,0,0,0,0,0,0
run_20260206_150046,SQUAD_091,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:49.272280+00:00,1.4879846572875977,206,206,34,3,5.0588235294117645,0,0,0,0,0,0
run_20260206_150046,SQUAD_092,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:51.522041+00:00,1.4349744319915771,76,76,13,1,4.923076923076923,0,0,0,0,0,1
run_20260206_150046,SQUAD_093,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:53.469743+00:00,1.3782672882080078,236,236,36,2,5.583333333333333,0,0,0,0,0,1
run_20260206_150046,SQUAD_094,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:55.413276+00:00,1.3266658782958984,116,116,20,1,4.85,0,0,0,0,0,0
run_20260206_150046,SQUAD_095,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:57.362292+00:00,1.3740234375,293,293,45,2,5.533333333333333,0,0,1,0,0,0
run_20260206_150046,SQUAD_096,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:03:59.410221+00:00,1.2275738716125488,126,126,18,1,6.055555555555555,0,0,0,0,0,0
run_20260206_150046,SQUAD_097,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:01.264340+00:00,1.366673231124878,108,108,17,1,5.411764705882353,0,0,0,0,0,0
run_20260206_150046,SQUAD_098,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:03.403713+00:00,1.8219108581542969,195,195,28,2,6.0,0,0,0,0,1,0
run_20260206_150046,SQUAD_099,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:05.859788+00:00,1.8705286979675293,257,257,40,2,5.45,0,0,0,0,1,0
run_20260206_150046,SQUAD_100,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:07.908328+00:00,1.405191421508789,211,211,33,2,5.424242424242424,0,0,0,0,0,0
run_20260206_150046,SQUAD_101,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:09.465193+00:00,0.9407942295074464,78,78,11,1,6.181818181818182,0,0,0,0,0,0
run_20260206_150046,SQUAD_102,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:10.979361+00:00,1.6019344329833984,303,303,40,2,6.6,0,0,0,0,0,0
run_20260206_150046,SQUAD_103,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:13.641330+00:00,0.7302312850952148,43,43,8,1,4.5,0,0,1,0,0,0
run_20260206_150046,SQUAD_104,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:14.770139+00:00,1.1684746742248535,90,90,13,1,6.0,0,0,0,0,0,0
run_20260206_150046,SQUAD_105,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:17.209536+00:00,1.026453971862793,65,65,11,1,5.0,0,0,0,0,0,0
run_20260206_150046,SQUAD_106,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:19.066882+00:00,1.380523443222046,165,165,30,1,4.533333333333333,0,0,0,0,0,1
run_20260206_150046,SQUAD_107,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:21.421912+00:00,0.9186601638793944,53,53,9,1,5.0,0,0,0,0,0,0
run_20260206_150046,SQUAD_108,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:22.960725+00:00,0.9661681652069092,76,76,13,1,4.923076923076923,0,0,0,0,0,0
run_20260206_150046,SQUAD_109,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:25.008388+00:00,0.9637444019317628,71,71,12,1,5.0,0,0,1,0,0,1
run_20260206_150046,SQUAD_110,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:27.006780+00:00,1.060199737548828,98,98,16,1,5.1875,0,0,1,0,0,0
run_20260206_150046,SQUAD_111,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:29.104908+00:00,0.9461727142333984,95,95,15,1,5.4,0,0,0,0,0,1
run_20260206_150046,SQUAD_112,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:30.991390+00:00,1.3595783710479736,280,280,43,2,5.534883720930233,0,0,0,0,0,0
run_20260206_150046,SQUAD_113,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:33.404573+00:00,1.302659273147583,268,268,34,2,6.911764705882353,0,0,0,0,0,0
run_20260206_150046,SQUAD_114,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:35.349074+00:00,0.9423160552978516,81,81,12,1,5.833333333333333,0,0,0,0,0,0
run_20260206_150046,SQUAD_115,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:36.988977+00:00,1.7107455730438232,112,112,19,1,4.947368421052632,0,0,0,0,0,0
run_20260206_150046,SQUAD_116,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:39.758845+00:00,1.2421221733093262,132,132,18,1,6.388888888888889,0,0,0,0,0,1
run_20260206_150046,SQUAD_117,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:41.289715+00:00,1.0856125354766846,160,160,21,2,6.666666666666667,0,0,1,0,0,0
run_20260206_150046,SQUAD_118,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:43.133136+00:00,1.1328790187835691,149,149,23,1,5.521739130434782,0,0,0,0,0,0
run_20260206_150046,SQUAD_119,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:45.181131+00:00,0.9749264717102052,98,98,16,1,5.1875,0,0,1,0,0,0
run_20260206_150046,SQUAD_120,squad_v1,explanatory,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:47.023436+00:00,1.1266932487487793,133,133,22,1,5.090909090909091,0,0,0,0,0,0
run_20260206_150046,SQUAD_121,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:49.176202+00:00,1.4805302619934082,199,199,29,1,5.896551724137931,0,0,0,0,0,0
run_20260206_150046,SQUAD_122,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:51.529690+00:00,1.735806226730347,254,254,33,1,6.7272727272727275,0,0,0,0,0,0
run_20260206_150046,SQUAD_123,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:53.786804+00:00,0.8890841007232666,76,76,12,1,5.416666666666667,0,0,0,0,0,0
run_20260206_150046,SQUAD_124,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:54.939409+00:00,1.2159254550933838,101,101,16,1,5.375,1,0,0,0,0,0
run_20260206_150046,SQUAD_125,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:57.266836+00:00,1.467392921447754,207,207,30,2,5.933333333333334,0,0,0,0,0,0
run_20260206_150046,SQUAD_126,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:04:59.519761+00:00,1.5134663581848145,222,222,29,1,6.689655172413793,0,0,0,0,0,0
run_20260206_150046,SQUAD_127,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:05:01.566882+00:00,1.865058422088623,261,261,38,2,5.894736842105263,0,0,0,0,0,0
run_20260206_150046,SQUAD_128,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:05:03.918798+00:00,1.0254969596862793,56,56,10,1,4.7,0,0,1,0,0,0
run_20260206_150046,SQUAD_129,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:05:05.080034+00:00,1.348055124282837,197,197,27,1,6.333333333333333,0,0,0,0,0,0
run_20260206_150046,SQUAD_130,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:05:07.404611+00:00,0.984703779220581,98,98,15,1,5.6,1,0,1,0,0,0
run_20260206_150046,SQUAD_131,squad_v1,ambiguous,gpt-4o-mini,0.2,1,v1_concise,2026-02-06T15:05:09.041686+00:00,1.1032280921936035,114,114,19,2,5.052631578947368,0,0,0,0,0,0
