run_id,prompt_id,source,category,model,temperature,run,instruction_version,run_timestamp,latency_sec,response_length,char_len,word_len,sentence_count,avg_word_len,has_markdown,has_bullets,starts_with_answer,contains_disclaimer,contains_uncertainty,contains_date
run_20260209_174500,SQUAD_001,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:45:30.076831+00:00,2.764594316482544,93,93,14,1,5.714285714285714,0,0,1,0,0,1
run_20260209_174500,SQUAD_001,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:45:32.842266+00:00,3.377934694290161,493,493,77,4,5.415584415584416,0,0,1,0,0,1
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:45:36.220994+00:00,1.2293105125427246,161,161,27,2,5.0,0,0,0,1,0,0
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:45:37.450958+00:00,2.2997334003448486,582,582,89,4,5.550561797752809,1,0,0,0,0,0
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:45:40.521668+00:00,1.2284266948699951,162,162,28,3,4.821428571428571,0,0,0,1,0,0
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:45:41.750710+00:00,2.20633316040039,544,544,81,5,5.728395061728395,1,0,0,0,0,0
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:45:44.729307+00:00,1.4243428707122805,65,65,11,1,5.0,0,0,1,0,0,0
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:45:46.154567+00:00,1.8893859386444087,329,329,53,4,5.226415094339623,0,0,1,0,0,0
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:45:48.620148+00:00,1.2100882530212402,64,64,11,1,4.909090909090909,0,0,1,0,0,0
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:45:49.940994+00:00,2.4864680767059326,413,413,66,4,5.2727272727272725,0,0,1,0,0,0
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:45:53.217825+00:00,1.1288275718688965,63,63,11,1,4.818181818181818,0,0,1,0,0,0
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:45:54.347202+00:00,2.7095730304718018,538,538,85,4,5.341176470588235,0,0,1,0,0,0
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:45:57.931395+00:00,0.911994457244873,77,77,12,1,5.5,0,0,1,0,0,0
run_20260209_174500,SQUAD_002,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:45:58.845161+00:00,1.976033926010132,409,409,64,4,5.40625,0,0,1,0,0,1
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:46:01.909770+00:00,1.5660967826843262,142,142,19,1,6.526315789473684,0,0,0,0,0,0
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:46:03.500709+00:00,1.983503341674805,633,633,93,5,5.817204301075269,0,0,0,0,0,0
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:46:05.920541+00:00,2.4091873168945312,221,221,31,2,6.161290322580645,0,0,0,0,0,0
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:46:08.348808+00:00,1.8742356300354004,609,609,90,5,5.777777777777778,0,0,0,0,0,0
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:46:10.224292+00:00,1.407771110534668,98,98,14,1,6.071428571428571,0,0,0,0,0,0
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:46:11.758834+00:00,3.8079450130462646,571,571,80,5,6.15,0,0,0,0,0,0
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:46:16.158882+00:00,2.147897720336914,102,102,15,1,5.866666666666666,0,0,0,0,0,0
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:46:18.307291+00:00,2.2522363662719727,641,641,92,5,5.978260869565218,0,0,0,0,0,0
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:46:20.560188+00:00,1.8421263694763184,98,98,14,1,6.071428571428571,0,0,0,0,0,0
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:46:22.402985+00:00,2.505178928375244,579,579,84,4,5.904761904761905,0,0,0,0,0,0
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:46:25.066681+00:00,2.461329460144043,95,95,12,1,7.0,0,0,0,0,0,0
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:46:27.528864+00:00,2.0431268215179443,523,523,77,4,5.805194805194805,0,0,0,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:46:29.573296+00:00,1.4806699752807615,108,108,17,1,5.411764705882353,0,0,1,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:46:31.055086+00:00,2.1967217922210693,657,657,103,5,5.388349514563107,0,0,1,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:46:33.771237+00:00,1.131887435913086,103,103,17,1,5.117647058823529,0,0,1,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:46:34.904042+00:00,3.4246585369110107,643,643,97,4,5.639175257731959,0,0,1,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:46:39.197109+00:00,1.437654972076416,89,89,14,1,5.428571428571429,0,0,1,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:46:40.635664+00:00,3.322737693786621,658,658,102,5,5.46078431372549,0,0,1,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:46:44.521218+00:00,2.253950595855713,196,196,32,1,5.15625,0,0,1,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:46:46.776397+00:00,2.660810232162476,593,593,92,4,5.456521739130435,0,0,1,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:46:49.437986+00:00,1.8424110412597656,55,55,8,1,6.0,0,0,1,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:46:51.281363+00:00,1.7877373695373535,591,591,91,4,5.5054945054945055,0,0,1,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:46:53.227874+00:00,0.9132299423217772,55,55,8,1,6.0,0,0,1,0,0,0
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:46:54.353647+00:00,1.7798035144805908,590,590,88,5,5.715909090909091,0,0,1,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:46:57.220388+00:00,1.8281376361846924,90,90,16,1,4.6875,0,0,1,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:46:59.269050+00:00,2.296239852905273,416,416,64,4,5.515625,1,0,0,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:47:01.737994+00:00,1.4217450618743896,126,126,22,1,4.7727272727272725,0,0,1,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:47:03.160577+00:00,2.193862199783325,532,532,79,5,5.746835443037975,0,0,0,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:47:05.933173+00:00,1.8055522441864011,85,85,14,1,5.142857142857143,0,0,1,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:47:07.739533+00:00,2.292853593826294,544,544,88,5,5.193181818181818,1,0,0,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:47:10.227091+00:00,0.8998122215270996,45,45,8,1,4.75,0,0,1,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:47:11.127672+00:00,3.518620252609253,569,569,92,5,5.195652173913044,1,0,0,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:47:15.756229+00:00,1.0224199295043943,111,111,21,1,4.333333333333333,0,0,1,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:47:16.779519+00:00,2.133596897125244,425,425,68,4,5.264705882352941,0,0,1,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:47:19.891016+00:00,1.0323779582977295,117,117,21,1,4.619047619047619,0,0,1,0,0,0
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:47:20.924165+00:00,1.3368875980377195,500,500,85,4,4.894117647058824,0,0,0,0,0,0
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:47:23.229276+00:00,1.385667085647583,90,90,12,1,6.583333333333333,0,0,1,0,0,1
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:47:25.278641+00:00,1.7441754341125488,487,487,71,4,5.873239436619718,0,0,1,0,0,1
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:47:27.637423+00:00,1.0752348899841309,68,68,10,1,5.9,0,0,1,0,0,1
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:47:28.968833+00:00,1.8202812671661377,535,535,76,4,6.052631578947368,0,0,1,0,0,1
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:47:31.714079+00:00,0.9531311988830566,68,68,10,1,5.9,0,0,1,0,0,1
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:47:32.847207+00:00,2.135472297668457,453,453,67,4,5.776119402985074,0,0,1,0,0,1
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:47:36.030496+00:00,1.4079768657684326,68,68,10,1,5.9,0,0,1,0,0,1
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:47:37.439286+00:00,2.313086032867432,544,544,81,4,5.728395061728395,0,0,1,0,0,1
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:47:40.345473+00:00,1.2155046463012695,77,77,10,1,6.8,0,0,1,0,0,1
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:47:41.561539+00:00,2.0804553031921387,615,615,89,4,5.921348314606742,0,0,1,0,0,1
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:47:44.426844+00:00,1.228118658065796,77,77,10,1,6.8,0,0,1,0,0,1
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:47:45.655530+00:00,1.9443931579589844,486,486,72,4,5.763888888888889,0,0,1,0,0,1
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:47:48.372433+00:00,1.424156904220581,89,89,14,1,5.428571428571429,0,0,1,0,0,0
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:47:49.853097+00:00,2.2906765937805176,479,479,70,4,5.857142857142857,0,0,1,0,0,0
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:47:52.719607+00:00,0.9933571815490724,82,82,13,1,5.384615384615385,0,0,1,0,0,0
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:47:53.713658+00:00,2.183943271636963,534,534,76,4,6.0394736842105265,0,0,1,0,0,0
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:47:56.904556+00:00,1.0408127307891846,59,59,8,1,6.5,0,0,0,0,0,0
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:47:57.946268+00:00,3.379123449325561,580,580,85,5,5.8352941176470585,0,0,1,0,0,0
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:48:02.285925+00:00,1.0986154079437256,84,84,12,1,6.083333333333333,0,0,0,0,0,0
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:48:03.385141+00:00,2.7736706733703613,615,615,88,5,6.0,1,0,1,0,0,0
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:48:07.064868+00:00,1.019277572631836,67,67,10,1,5.8,0,0,0,0,0,0
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:48:08.086434+00:00,1.7313024997711182,447,447,71,5,5.309859154929577,0,0,1,0,0,0
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:48:10.800282+00:00,1.7270405292510986,77,77,12,1,5.5,0,0,0,0,0,0
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:48:12.795342+00:00,2.2848799228668213,447,447,70,3,5.4,0,0,1,0,0,0
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:48:15.353466+00:00,1.2127454280853271,93,93,17,2,4.529411764705882,0,0,0,0,0,0
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:48:16.576992+00:00,2.91290020942688,502,502,77,6,5.532467532467533,0,0,0,0,0,0
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:48:20.267513+00:00,1.127232313156128,93,93,17,2,4.529411764705882,0,0,0,0,0,0
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:48:21.395899+00:00,2.2994015216827397,470,470,73,5,5.4520547945205475,0,0,0,0,0,0
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:48:24.568544+00:00,1.226911544799805,69,69,12,2,4.833333333333333,0,0,0,0,0,0
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:48:25.796246+00:00,2.4018750190734863,415,415,69,5,5.028985507246377,0,0,0,0,0,1
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:48:28.971727+00:00,1.1245291233062744,67,67,12,2,4.666666666666667,0,0,0,0,0,0
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:48:30.097595+00:00,1.7884373664855957,444,444,71,5,5.267605633802817,0,0,0,0,0,1
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:48:32.761370+00:00,1.323012351989746,81,81,15,2,4.466666666666667,0,0,0,0,0,0
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:48:34.296119+00:00,2.18980073928833,521,521,91,8,4.736263736263736,0,0,0,0,0,0
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:48:37.163576+00:00,2.129610300064087,81,81,15,2,4.466666666666667,0,0,0,0,0,0
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:48:39.294658+00:00,2.2715864181518555,451,451,75,6,5.026666666666666,0,0,0,0,0,1
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:48:41.566974+00:00,1.1369640827178955,176,176,29,1,5.103448275862069,0,0,0,0,0,0
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:48:42.704633+00:00,2.2991931438446045,640,640,92,5,5.967391304347826,0,0,0,0,0,0
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:48:45.867556+00:00,2.1504809856414795,191,191,32,1,5.0,0,0,0,0,0,0
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:48:48.018820+00:00,2.1493237018585205,680,680,101,5,5.742574257425742,0,0,0,0,0,0
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:48:50.168943+00:00,1.3558220863342283,161,161,26,1,5.230769230769231,0,0,0,0,0,0
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:48:51.525455+00:00,6.089120864868164,660,660,94,4,6.031914893617022,0,0,0,0,0,0
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:48:58.259510+00:00,1.5343186855316162,161,161,26,1,5.230769230769231,0,0,0,0,0,0
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:48:59.794891+00:00,2.298065662384033,633,633,95,4,5.673684210526316,0,0,0,0,0,0
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:49:02.558514+00:00,1.1045429706573486,195,195,31,1,5.32258064516129,0,0,0,0,0,0
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:49:03.663703+00:00,1.684922218322754,626,626,98,4,5.3979591836734695,0,0,0,0,0,0
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:49:06.244687+00:00,2.045910358428955,180,180,29,1,5.241379310344827,0,0,0,0,0,0
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:49:08.606495+00:00,1.939758539199829,593,593,89,4,5.674157303370786,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:49:10.547750+00:00,1.371375560760498,370,370,50,2,6.42,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:49:11.979010+00:00,2.649228811264038,780,780,107,5,6.299065420560748,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:49:15.257170+00:00,2.7145140171051025,343,343,47,2,6.319148936170213,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:49:17.972449+00:00,2.8407399654388428,841,841,119,5,6.0588235294117645,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:49:20.814164+00:00,1.5984022617340088,340,340,48,2,6.104166666666667,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:49:22.413373+00:00,2.067591428756714,681,681,99,4,5.888888888888889,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:49:24.882879+00:00,1.8417880535125728,230,230,34,1,5.794117647058823,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:49:26.725292+00:00,2.6066622734069824,662,662,96,5,5.90625,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:49:29.491190+00:00,0.9206411838531494,134,134,19,1,6.105263157894737,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:49:30.412475+00:00,2.811682939529419,666,666,99,4,5.737373737373737,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:49:34.304440+00:00,2.5575220584869385,159,159,24,1,5.666666666666667,0,0,0,0,0,0
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:49:36.862641+00:00,2.357119560241699,608,608,86,4,6.0813953488372094,0,0,0,0,0,0
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:49:39.221584+00:00,1.3293054103851318,257,257,35,2,6.371428571428571,0,0,1,0,0,0
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:49:40.553252+00:00,2.66076397895813,736,736,113,6,5.513274336283186,0,0,1,0,0,0
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:49:43.883779+00:00,1.045471429824829,198,198,29,1,5.862068965517241,0,0,1,0,0,0
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:49:44.929989+00:00,2.333228826522827,755,755,109,6,5.91743119266055,0,0,1,0,0,0
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:49:48.218180+00:00,0.9330298900604248,137,137,19,1,6.2631578947368425,0,0,0,0,0,0
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:49:49.152005+00:00,2.615284919738769,691,691,114,5,5.0701754385964914,0,0,0,0,0,0
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:49:52.838276+00:00,1.228092908859253,184,184,29,1,5.379310344827586,0,0,0,0,0,0
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:49:54.067180+00:00,2.1976301670074463,631,631,99,4,5.383838383838384,0,0,0,0,0,0
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:49:57.037505+00:00,1.945091962814331,115,115,16,1,6.25,0,0,1,0,0,0
