run_id,prompt_id,source,category,model,temperature,run,instruction_version,run_timestamp,latency_sec,response_length,char_len,word_len,sentence_count,avg_word_len,has_markdown,has_bullets,starts_with_answer,contains_disclaimer,contains_uncertainty,contains_date
run_20260209_115320,SQUAD_001,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T11:53:54.992678+00:00,1.1197798252105713,93,93,14,1,5.714285714285714,0,0,1,0,0,1
run_20260209_115320,SQUAD_001,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T11:53:56.223562+00:00,2.085204839706421,451,451,70,4,5.457142857142857,0,0,1,0,0,1
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T11:53:59.189540+00:00,1.3300132751464844,171,171,28,2,5.142857142857143,0,0,0,1,0,0
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T11:54:00.520376+00:00,3.1199870109558105,550,550,82,5,5.719512195121951,1,0,0,0,0,0
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T11:54:04.310796+00:00,1.3318119049072266,137,137,24,3,4.75,0,0,0,1,0,0
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T11:54:05.643539+00:00,1.7883429527282717,413,413,63,3,5.571428571428571,0,0,0,0,0,0
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T11:54:08.100929+00:00,1.5311496257781982,65,65,11,1,5.0,0,0,1,0,0,0
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T11:54:09.844657+00:00,1.9862473011016848,348,348,52,4,5.711538461538462,0,0,1,0,0,0
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T11:54:12.301457+00:00,1.111379623413086,65,65,11,1,5.0,0,0,1,0,0,0
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T11:54:13.425899+00:00,1.977026462554932,462,462,70,5,5.614285714285714,0,0,1,0,0,1
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T11:54:16.291883+00:00,1.5554306507110596,63,63,11,1,4.818181818181818,0,0,1,0,0,0
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T11:54:17.870673+00:00,1.849778652191162,443,443,66,4,5.7272727272727275,0,0,1,0,0,0
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T11:54:20.165561+00:00,1.2974064350128174,63,63,11,1,4.818181818181818,0,0,1,0,0,0
run_20260209_115320,SQUAD_002,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T11:54:21.613758+00:00,2.809190034866333,480,480,76,4,5.328947368421052,0,0,1,0,0,1
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T11:54:25.126294+00:00,1.5062642097473145,142,142,19,1,6.526315789473684,0,0,0,0,0,0
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T11:54:26.633235+00:00,2.784943103790283,592,592,87,5,5.816091954022989,0,0,0,0,0,0
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T11:54:29.912529+00:00,1.367314338684082,150,150,23,1,5.565217391304348,0,0,0,0,0,0
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T11:54:31.280899+00:00,1.9921889305114744,588,588,86,4,5.848837209302325,0,0,0,0,0,0
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T11:54:33.907492+00:00,1.4241366386413574,98,98,14,1,6.071428571428571,0,0,0,0,0,0
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T11:54:35.337880+00:00,2.2353572845458984,696,696,98,5,6.112244897959184,0,0,0,0,0,0
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T11:54:38.149509+00:00,1.1973581314086914,92,92,13,1,6.153846153846154,0,0,0,0,0,0
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T11:54:39.347543+00:00,2.175577402114868,628,628,92,5,5.836956521739131,0,0,0,0,0,0
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T11:54:42.326413+00:00,1.0773732662200928,98,98,14,1,6.071428571428571,0,0,0,0,0,0
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T11:54:43.404436+00:00,1.5579018592834473,613,613,88,5,5.9772727272727275,0,0,0,0,0,0
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T11:54:45.887061+00:00,0.9514501094818116,98,98,14,1,6.071428571428571,0,0,0,0,0,0
run_20260209_115320,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T11:54:47.279764+00:00,1.604839324951172,628,628,91,5,5.912087912087912,0,0,0,0,1,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T11:54:49.934746+00:00,1.1268558502197266,108,108,17,1,5.411764705882353,0,0,1,0,0,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T11:54:51.456606+00:00,1.921234130859375,643,643,104,5,5.1923076923076925,1,0,1,0,0,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T11:54:54.251448+00:00,1.3863658905029297,157,157,25,1,5.32,0,0,1,0,0,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T11:54:55.718009+00:00,2.1527020931243896,703,703,100,5,6.04,1,0,1,0,0,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T11:54:58.486730+00:00,1.0949392318725586,135,135,22,1,5.181818181818182,0,0,1,0,0,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T11:54:59.582465+00:00,2.678546905517578,641,641,94,5,5.829787234042553,0,0,1,0,0,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T11:55:03.166949+00:00,1.1842336654663086,89,89,14,1,5.428571428571429,0,0,1,0,0,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T11:55:04.352582+00:00,2.3473896980285645,617,617,97,5,5.371134020618556,0,0,1,0,0,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T11:55:07.515560+00:00,0.7957274913787842,55,55,8,1,6.0,0,0,1,0,0,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T11:55:08.312765+00:00,1.6920709609985352,556,556,83,4,5.710843373493976,0,0,1,0,0,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T11:55:11.209597+00:00,1.3992135524749756,93,93,15,1,5.266666666666667,0,0,1,0,0,0
run_20260209_115320,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T11:55:12.916818+00:00,1.98915433883667,544,544,89,4,5.123595505617978,0,0,1,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T11:55:15.507127+00:00,0.877985954284668,85,85,15,1,4.733333333333333,0,0,1,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T11:55:16.396182+00:00,1.5047345161437988,505,505,78,5,5.487179487179487,0,0,0,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T11:55:19.024237+00:00,0.965484857559204,85,85,15,1,4.733333333333333,0,0,1,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T11:55:20.484285+00:00,1.7050268650054932,521,521,78,5,5.6923076923076925,1,0,0,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T11:55:23.225050+00:00,1.488865613937378,78,78,14,1,4.642857142857143,0,0,1,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T11:55:25.008885+00:00,2.4397215843200684,508,508,83,5,5.132530120481928,1,0,0,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T11:55:27.960433+00:00,1.0128815174102783,67,67,12,1,4.666666666666667,0,0,1,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T11:55:28.974025+00:00,2.1489577293396,488,488,80,5,5.1125,1,0,0,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T11:55:32.111444+00:00,1.060211420059204,111,111,21,1,4.333333333333333,0,0,1,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T11:55:33.172575+00:00,1.6439192295074463,463,463,75,4,5.1866666666666665,0,0,1,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T11:55:35.758845+00:00,1.0034921169281006,105,105,19,1,4.578947368421052,0,0,1,0,0,0
run_20260209_115320,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T11:55:37.116698+00:00,1.3858659267425537,416,416,65,4,5.415384615384616,0,0,0,0,0,0
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T11:55:39.499406+00:00,0.867218017578125,90,90,12,1,6.583333333333333,0,0,1,0,0,1
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T11:55:40.980908+00:00,3.5373997688293457,469,469,70,4,5.714285714285714,0,0,1,0,0,1
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T11:55:45.651593+00:00,0.9558351039886476,78,78,12,1,5.583333333333333,0,0,1,0,0,1
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T11:55:46.608048+00:00,1.697317123413086,515,515,73,4,6.068493150684931,0,0,1,0,0,1
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T11:55:49.351158+00:00,1.254849910736084,68,68,10,1,5.9,0,0,1,0,0,1
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T11:55:50.908058+00:00,2.3266398906707764,512,512,76,4,5.75,0,0,1,0,0,1
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T11:55:53.980322+00:00,1.0101253986358645,68,68,10,1,5.9,0,0,1,0,0,1
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T11:55:54.992574+00:00,1.992677927017212,464,464,64,3,6.265625,0,0,1,0,0,1
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T11:55:57.974163+00:00,0.9735822677612304,77,77,10,1,6.8,0,0,1,0,0,1
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T11:55:58.955179+00:00,1.6792638301849363,562,562,84,4,5.7023809523809526,0,0,1,0,0,1
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T11:56:01.661266+00:00,0.7695610523223877,73,73,10,1,6.4,0,0,1,0,0,1
run_20260209_115320,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T11:56:02.752424+00:00,1.668018817901611,542,542,80,5,5.7875,0,0,1,0,0,1
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T11:56:05.651576+00:00,0.903609037399292,82,82,13,1,5.384615384615385,0,0,1,0,0,0
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T11:56:06.887649+00:00,2.4798505306243896,590,590,89,5,5.640449438202247,0,0,1,0,0,0
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T11:56:10.464183+00:00,0.9202237129211426,82,82,13,1,5.384615384615385,0,0,1,0,0,0
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T11:56:11.385259+00:00,1.8805480003356931,535,535,75,5,6.1466666666666665,0,0,1,0,0,0
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T11:56:14.346387+00:00,0.9743192195892334,59,59,8,1,6.5,0,0,0,0,0,0
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T11:56:15.440033+00:00,2.3401613235473637,545,545,78,5,6.0,0,0,1,0,0,0
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T11:56:18.806508+00:00,1.0466125011444092,59,59,8,1,6.5,0,0,0,0,0,0
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T11:56:19.854072+00:00,2.3570470809936523,502,502,74,4,5.797297297297297,0,0,1,0,0,0
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T11:56:23.165839+00:00,0.7824990749359131,67,67,10,1,5.8,0,0,0,0,0,0
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T11:56:23.949405+00:00,1.4441258907318115,512,512,77,5,5.662337662337662,0,0,1,0,0,0
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T11:56:26.611291+00:00,0.8119068145751953,67,67,10,1,5.8,0,0,0,0,0,0
run_20260209_115320,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T11:56:27.981032+00:00,3.907613039016724,443,443,69,5,5.434782608695652,0,0,1,0,0,0
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T11:56:33.106434+00:00,0.8239114284515381,82,82,14,2,4.928571428571429,0,0,0,0,0,0
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T11:56:33.931514+00:00,2.225660562515259,515,515,81,6,5.37037037037037,0,0,0,0,0,0
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T11:56:37.333411+00:00,0.8582782745361328,81,81,15,2,4.466666666666667,0,0,0,0,0,0
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T11:56:38.192463+00:00,1.860069990158081,540,540,82,6,5.597560975609756,0,0,0,0,0,0
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T11:56:41.194526+00:00,0.9058938026428224,69,69,12,2,4.833333333333333,0,0,0,0,0,0
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T11:56:42.241143+00:00,2.5427746772766118,419,419,68,5,5.176470588235294,0,0,0,0,0,1
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T11:56:45.878458+00:00,1.1715476512908936,69,69,13,2,4.384615384615385,0,0,0,0,0,0
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T11:56:47.050844+00:00,1.8121509552001955,359,359,60,5,5.0,0,0,0,0,0,1
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T11:56:49.691647+00:00,1.4589645862579346,81,81,15,2,4.466666666666667,0,0,0,0,0,0
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T11:56:51.345755+00:00,1.7661495208740234,490,490,83,8,4.9156626506024095,0,0,0,0,0,0
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T11:56:53.646306+00:00,1.040318489074707,117,117,19,2,5.2105263157894735,0,0,0,0,0,0
run_20260209_115320,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T11:56:54.921716+00:00,1.558837890625,481,481,81,9,4.950617283950617,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T11:56:57.439833+00:00,1.10253643989563,176,176,29,1,5.103448275862069,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T11:56:58.983761+00:00,2.406954765319824,665,665,97,5,5.865979381443299,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T11:57:02.289046+00:00,0.9339873790740968,188,188,29,1,5.517241379310345,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T11:57:03.224043+00:00,1.609938621520996,504,504,78,4,5.4743589743589745,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T11:57:05.899637+00:00,1.220322608947754,161,161,26,1,5.230769230769231,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T11:57:07.510840+00:00,2.268202781677246,576,576,86,4,5.709302325581396,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T11:57:10.559108+00:00,1.094160795211792,211,211,34,1,5.235294117647059,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T11:57:11.654083+00:00,2.218304395675659,607,607,89,4,5.831460674157303,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T11:57:14.778285+00:00,1.2217795848846436,202,202,33,1,5.151515151515151,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T11:57:16.000523+00:00,1.6869409084320068,747,747,116,5,5.448275862068965,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T11:57:18.467204+00:00,4.570703506469727,198,198,32,1,5.21875,0,0,0,0,0,0
run_20260209_115320,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T11:57:23.350655+00:00,1.671182632446289,557,557,85,4,5.564705882352941,0,0,0,0,0,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T11:57:25.022533+00:00,1.6312859058380127,356,356,49,2,6.285714285714286,0,0,0,0,0,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T11:57:26.982953+00:00,2.337985754013061,879,879,118,6,6.440677966101695,0,0,0,0,0,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T11:57:29.690805+00:00,1.4739112854003906,365,365,52,2,6.038461538461538,0,0,0,0,0,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T11:57:31.165324+00:00,2.302275896072388,931,931,132,6,6.053030303030303,0,0,0,0,0,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T11:57:33.994776+00:00,1.6406519412994385,294,294,43,2,5.8604651162790695,0,0,0,0,0,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T11:57:35.637897+00:00,3.619175434112549,758,758,109,5,5.963302752293578,0,0,0,0,1,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T11:57:39.615205+00:00,1.3019521236419678,225,225,32,1,6.0625,0,0,0,0,0,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T11:57:40.918504+00:00,2.7286407947540283,776,776,106,5,6.330188679245283,0,0,0,0,0,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T11:57:44.345084+00:00,1.2601470947265625,250,250,36,2,5.972222222222222,0,0,0,0,0,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T11:57:45.606900+00:00,1.906174898147583,690,690,102,5,5.7745098039215685,0,0,0,0,0,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T11:57:48.252761+00:00,2.074248075485229,285,285,40,2,6.15,0,0,0,0,0,0
run_20260209_115320,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T11:57:50.421095+00:00,1.4937715530395508,599,599,93,4,5.451612903225806,0,0,0,0,0,0
run_20260209_115320,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T11:57:51.915654+00:00,1.090743064880371,231,231,33,1,6.03030303030303,0,0,1,0,0,0
run_20260209_115320,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T11:57:53.513238+00:00,1.8312323093414309,732,732,107,6,5.841121495327103,0,0,1,0,0,0
run_20260209_115320,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T11:57:56.253768+00:00,1.0619747638702393,206,206,30,1,5.9,0,0,1,0,0,0
run_20260209_115320,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T11:57:57.484916+00:00,1.982048511505127,702,702,104,5,5.740384615384615,0,0,1,0,0,0
run_20260209_115320,SQUAD_011,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T11:58:00.405345+00:00,1.1655986309051514,137,137,19,1,6.2631578947368425,0,0,0,0,0,0
run_20260209_115320,SQUAD_011,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T11:58:01.589217+00:00,2.9098165035247803,708,708,112,5,5.330357142857143,0,0,0,0,0,0
run_20260209_115320,SQUAD_011,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T11:58:05.333949+00:00,1.1180622577667236,141,141,21,1,5.761904761904762,0,0,0,0,0,0
run_20260209_115320,SQUAD_011,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T11:58:06.452692+00:00,1.9300003051757808,672,672,102,5,5.598039215686274,0,0,0,0,0,0
run_20260209_115320,SQUAD_011,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T11:58:09.265159+00:00,0.974416732788086,145,145,22,1,5.636363636363637,0,0,1,0,0,0
