run_id,prompt_id,source,category,model,temperature,run,instruction_version,run_timestamp,instructional_stability_score,verbosity_score,confidence_score,format_score,latency_score,overall_quality_score
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:46:20.560188+00:00,9.772693623990794e-05,1.0,1.0,1.0,0.6650944567778962,0.5997983729443684
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:46:22.402985+00:00,9.772693623990794e-05,1.0,1.0,1.0,0.54454899306686,0.581716553387713
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:46:25.066681+00:00,0.0002569403331728091,1.0,1.0,1.0,0.5525209922854291,0.5829680779594248
run_20260209_174500,SQUAD_003,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:46:27.528864+00:00,0.0002569403331728091,1.0,1.0,1.0,0.6285518141588529,0.5943727012404385
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:46:29.573296+00:00,2.3700841597751968e-05,1.0,1.0,1.0,0.7349398495386998,0.6102492727253642
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:46:31.055086+00:00,2.3700841597751968e-05,0.9665144596651446,1.0,1.0,0.606756793553995,0.5859989832774302
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:46:33.771237+00:00,3.094394137231715e-05,1.0,1.0,1.0,0.7973766882039403,0.6196173336100714
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:46:34.904042+00:00,3.094394137231715e-05,0.9875583203732504,1.0,1.0,0.3869393435224586,0.5561854799638367
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:46:39.197109+00:00,1.6425645957476544e-05,1.0,1.0,1.0,0.772967768222953,0.6159509142095281
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:46:40.635664+00:00,1.6425645957476544e-05,0.9650455927051672,1.0,1.0,0.4752784437975721,0.566054354451496
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:46:44.521218+00:00,0.00046817581165277687,1.0,1.0,1.0,0.644059635982584,0.5967728069314661
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:46:46.776397+00:00,0.00046817581165277687,1.0,1.0,1.0,0.5798089965420852,0.5871352110153912
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:46:49.437986+00:00,3.146399547447338e-05,0.8208955223880597,1.0,1.0,0.6650427023706769,0.5729017461122266
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:46:51.281363+00:00,3.146399547447338e-05,1.0,1.0,1.0,0.6749825827347731,0.601258399808632
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:46:53.227874+00:00,3.307718901881991e-05,0.8208955223880597,1.0,1.0,0.8339713414954744,0.5982416065986866
run_20260209_174500,SQUAD_004,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:46:54.353647+00:00,3.307718901881991e-05,1.0,1.0,1.0,0.6764249875999648,0.6014753251561513
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:46:57.220388+00:00,0.0018671663218015242,1.0,1.0,1.0,0.6727383920787631,0.601564267024445
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:46:59.269050+00:00,0.0018671663218015242,1.0,1.0,0.7,0.5889417013464489,0.5439947634145978
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:47:01.737994+00:00,0.00041662112040732874,1.0,1.0,1.0,0.745488213910342,0.6119690494786939
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:47:03.160577+00:00,0.00041662112040732874,1.0,1.0,1.0,0.6072686996603255,0.5912361223411914
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:47:05.933173+00:00,0.00012973716004575404,1.0,1.0,1.0,0.7148700045911253,0.6072759086946848
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:47:07.739533+00:00,0.00012973716004575404,1.0,1.0,0.7,0.6379161351957976,0.5507328282853856
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:47:10.227091+00:00,3.7170318684126734e-05,0.6716417910447762,1.0,1.0,0.8579030568520152,0.5794447367960582
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:47:11.127672+00:00,3.7170318684126734e-05,1.0,1.0,0.7,0.44434497550408436,0.5216647559371521
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:47:15.756229+00:00,0.0023188899754337054,1.0,1.0,1.0,0.8141201887310717,0.6229296398010626
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:47:16.779519+00:00,0.0023188899754337054,1.0,1.0,1.0,0.6121040121412198,0.5926272133125848
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:47:19.891016+00:00,0.0005530843701478336,1.0,1.0,1.0,0.8123097814225865,0.6220400467429398
run_20260209_174500,SQUAD_005,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:47:20.924165+00:00,0.0005530843701478336,1.0,1.0,1.0,0.7569487768773446,0.6137358960611534
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:47:23.229276+00:00,0.00047604412902226933,1.0,1.0,1.0,0.7519466644541261,0.6129586151132768
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:47:25.278641+00:00,0.00047604412902226933,1.0,1.0,1.0,0.6877687731129192,0.6033319314120957
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:47:27.637423+00:00,0.00013191756562085807,1.0,1.0,1.0,0.8075182677582209,0.6211739113117005
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:47:28.968833+00:00,0.00013191756562085807,1.0,1.0,1.0,0.67414478944543,0.6011678895647818
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:47:31.714079+00:00,0.0006011496416405784,1.0,1.0,1.0,0.8494830070762966,0.6276328534360187
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:47:32.847207+00:00,0.0006011496416405784,1.0,1.0,1.0,0.6627695441156527,0.5996258339919222
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:47:36.030496+00:00,0.00010446414383170514,1.0,1.0,1.0,0.7776544885006885,0.6166847357254444
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:47:37.439286+00:00,0.00010446414383170514,1.0,1.0,1.0,0.6347210599663297,0.5952447214452905
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:47:40.345473+00:00,3.253047117267129e-05,1.0,1.0,1.0,0.7790166567268441,0.616863884173937
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:47:41.561539+00:00,3.253047117267129e-05,1.0,1.0,1.0,0.6217653549669645,0.5932761889099551
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:47:44.426844+00:00,0.0003707435404590882,1.0,1.0,1.0,0.7767233816659103,0.6166382674890472
run_20260209_174500,SQUAD_006,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:47:45.655530+00:00,0.0003707435404590882,1.0,1.0,1.0,0.6465019677294366,0.5971050553985762
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:47:48.372433+00:00,0.0005623796888040156,1.0,1.0,1.0,0.7450564611863435,0.6119553020690329
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:47:49.853097+00:00,0.0005623796888040156,1.0,1.0,1.0,0.5899376007198951,0.5886874729990657
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:47:52.719607+00:00,0.00017807008782730075,1.0,1.0,1.0,0.8221754959586562,0.623388648924538
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:47:53.713658+00:00,0.00017807008782730075,1.0,1.0,1.0,0.609044323283943,0.591418973023331
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:47:56.904556+00:00,4.391154302702757e-05,0.8805970149253731,1.0,1.0,0.8356364762598467,0.6074503927178425
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:47:57.946268+00:00,4.391154302702757e-05,1.0,1.0,1.0,0.46637409319253686,0.5699714830189401
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:48:02.285925+00:00,3.779501534049474e-05,1.0,1.0,1.0,0.8265083676023641,0.6239894833957238
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:48:03.385141+00:00,3.779501534049474e-05,1.0,1.0,0.7,0.5619862516245331,0.5393111659990492
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:48:07.064868+00:00,0.0006011496416405784,1.0,1.0,1.0,0.81469148109887,0.6224141245394048
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:48:08.086434+00:00,0.0006011496416405784,1.0,1.0,1.0,0.6852426555663144,0.6029968007095214
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:48:10.800282+00:00,0.0007718914190992302,1.0,1.0,1.0,0.6860174979310156,0.6031727866863371
run_20260209_174500,SQUAD_007,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:48:12.795342+00:00,0.0007718914190992302,1.0,1.0,1.0,0.5846001857176994,0.5879601898543396
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:48:15.353466+00:00,0.0003769743788886161,1.0,1.0,1.0,0.7829020031431393,0.6175672415040819
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:48:16.576992+00:00,0.0003769743788886161,1.0,1.0,1.0,0.47855107439249667,0.5719146021914856
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:48:20.267513+00:00,0.0006984362386618598,1.0,1.0,1.0,0.7982100187630617,0.6199759554979909
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:48:21.395899+00:00,0.0006984362386618598,1.0,1.0,1.0,0.5883757194491626,0.5885008106009061
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:48:24.568544+00:00,0.0011515266829095995,1.0,1.0,1.0,0.8062480416934708,0.6213402405930389
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:48:25.796246+00:00,0.0011515266829095995,1.0,1.0,1.0,0.6206996416934407,0.5935079805930344
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:48:28.971727+00:00,0.0006643731013527644,1.0,1.0,1.0,0.8224161140737603,0.6235949476965374
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:48:30.097595+00:00,0.0006643731013527644,1.0,1.0,1.0,0.7175727593942426,0.6078684444946099
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:48:32.761370+00:00,0.00016658581098763354,1.0,1.0,1.0,0.759471349102592,0.6139790073992345
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:48:34.296119+00:00,0.00016658581098763354,1.0,1.0,1.0,0.6018859410019697,0.5903411961841412
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:48:37.163576+00:00,0.0007221098142532985,1.0,1.0,1.0,0.6128287905692893,0.592177057020382
run_20260209_174500,SQUAD_008,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:48:39.294658+00:00,0.0007221098142532985,1.0,1.0,1.0,0.5870169951677249,0.5883052877101473
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:48:41.566974+00:00,0.00014338173627629318,1.0,1.0,1.0,0.7964678990825382,0.6195203684700774
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:48:42.704633+00:00,0.00014338173627629318,0.9921875,1.0,1.0,0.5884130219284802,0.5871402618969688
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:48:45.867556+00:00,8.552800714897862e-05,1.0,1.0,1.0,0.6150345295478743,0.5922851142346832
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:48:48.018820+00:00,8.552800714897862e-05,0.9338235294117647,1.0,1.0,0.6152416991526874,0.58238971908717
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:48:50.168943+00:00,7.48518298877006e-05,1.0,1.0,1.0,0.7858906899556769,0.6179098016338123
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:48:51.525455+00:00,7.48518298877006e-05,0.9621212121212122,1.0,1.0,0.03841552642178603,0.5001067089219104
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:48:58.259510+00:00,0.00011545073374447223,1.0,1.0,1.0,0.7577027853001765,0.613695825551837
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:48:59.794891+00:00,0.00011545073374447223,1.0,1.0,1.0,0.63709305345517,0.595604365775086
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:49:02.558514+00:00,0.00023639651842864072,1.0,1.0,1.0,0.7991899091562779,0.6199612251548917
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:49:03.663703+00:00,0.00023639651842864072,1.0,1.0,1.0,0.6936747662024996,0.604133953711825
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:49:06.244687+00:00,0.0003585891214817325,1.0,1.0,1.0,0.6280457566175747,0.5943323696851548
run_20260209_174500,SQUAD_009,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:49:08.606495+00:00,0.0003585891214817325,1.0,1.0,1.0,0.6473445589538397,0.5972271900355945
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:49:10.547750+00:00,0.00039630226859990606,1.0,1.0,1.0,0.7545050426208568,0.6133144621871385
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:49:11.979010+00:00,0.00039630226859990606,0.8141025641025641,1.0,1.0,0.5257518562251479,0.5511168688431668
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:49:15.257170+00:00,7.120126306690273e-05,1.0,1.0,1.0,0.5140649126306793,0.5771346573366753
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:49:17.972449+00:00,7.120126306690273e-05,0.7550535077288941,1.0,1.0,0.4914687437233457,0.5370032581599095
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.2,1,v1_concise,2026-02-09T17:49:20.814164+00:00,0.0014064778666008164,1.0,1.0,1.0,0.7475828068574557,0.6126296882819287
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.2,2,v2_detailed,2026-02-09T17:49:22.413373+00:00,0.0014064778666008164,0.9324522760646109,1.0,1.0,0.6734891851027665,0.5913834864284169
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.8,1,v1_concise,2026-02-09T17:49:24.882879+00:00,0.00024851682710795185,1.0,1.0,1.0,0.7091477020767143,0.6064591362009949
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-4.1-mini,0.8,2,v2_detailed,2026-02-09T17:49:26.725292+00:00,0.00024851682710795185,0.959214501510574,1.0,1.0,0.5883599577679737,0.5822231497812699
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.2,1,v1_concise,2026-02-09T17:49:29.491190+00:00,3.535750085040998e-05,1.0,1.0,1.0,0.8326239497463839,0.6249059675872553
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.2,2,v2_detailed,2026-02-09T17:49:30.412475+00:00,3.535750085040998e-05,0.9534534534534534,1.0,1.0,0.4888254042532847,0.5663542037813083
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.8,1,v1_concise,2026-02-09T17:49:34.304440+00:00,0.00019034608044244842,1.0,1.0,1.0,0.5350328139846476,0.580321543225852
run_20260209_174500,SQUAD_010,squad_v1,factual,gpt-3.5-turbo-0125,0.8,2,v2_detailed,2026-02-09T17:49:36.862641+00:00,0.00019034608044244842,1.0,1.0,1.0,0.5714667463412907,0.5857866330793485
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.2,1,v1_concise,2026-02-09T17:49:39.221584+00:00,8.696541909440292e-05,1.0,1.0,1.0,0.7620361741860184,0.6143358640245857
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.2,2,v2_detailed,2026-02-09T17:49:40.553252+00:00,8.696541909440292e-05,0.8627717391304348,1.0,1.0,0.523686903645818,0.557999234313121
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.8,1,v1_concise,2026-02-09T17:49:43.883779+00:00,2.254493791321221e-05,1.0,1.0,1.0,0.8128463336741772,0.6219348407793963
run_20260209_174500,SQUAD_011,squad_v1,factual,gpt-4o-mini,0.8,2,v2_detailed,2026-02-09T17:49:44.929989+00:00,2.254493791321221e-05,0.8410596026490066,1.0,1.0,0.5823201698261525,0.5635148565995435
